GeneID	285_D2	285_D5	285_D14	BM45_D2	BM45_D5	BM45_D14	DV10_D2	DV10_D5	DV10_D14	EC1118_D2	EC1118_D5	EC1118_D14	VIN13_D2	VIN13_D5	VIN13_D14	
YBL063W	206.058333	200.488667	241.068500	300.529667	272.342333	178.497500	271.732000	390.828333	301.672667	335.240667	266.567333	237.890333	274.045000	252.475667	333.438333	
YBL064C	3535.703333	5373.773333	6039.045000	3086.423333	5148.803333	7888.260000	3946.113333	7759.026667	6939.356667	3417.796667	5550.833333	6372.393333	3157.106667	5255.613333	6294.673333	
YBL066C	168.168000	462.048000	524.483500	200.665667	590.426000	350.970500	162.202333	616.703667	469.062000	221.579667	415.480667	314.051000	225.090000	489.382667	477.446667	
YBL067C	317.846000	608.361000	398.985500	370.084667	746.504667	296.970500	331.658000	834.648333	424.397333	315.842667	642.726667	630.592333	359.621667	655.062000	387.616000	
YBL068W	978.886333	695.716333	69.248050	716.691667	640.946667	85.234100	954.527000	796.637000	90.624833	853.639333	581.864667	118.010800	1257.900000	655.087333	97.516433	
YBL069W	179.255667	302.240667	248.199000	274.723000	405.070000	176.386000	145.676000	280.163000	127.279333	179.494667	240.665333	145.508000	215.446333	252.010667	96.101700	
YBL071C-B	72.013033	47.823667	23.043050	54.502600	104.720600	24.883750	46.009367	147.141000	41.688600	44.587067	112.777367	34.267167	47.902600	84.579267	23.358933	
YBL071W-A	964.639000	1963.060000	1948.170000	745.786000	2024.820000	3071.400000	672.892000	1869.740000	1901.530000	653.937333	1443.996667	1981.030000	728.045000	1594.150000	2015.933333	
YBL072C	9041.270000	4698.066667	1965.291750	7885.771667	4761.448333	1194.612000	8505.243333	5195.356667	2209.935500	8414.423333	4263.391667	1738.158833	9570.020000	4886.928333	2007.031833	
YBL074C	18.851467	91.341167	90.734000	28.517733	113.610033	79.084100	33.055300	82.356067	52.427233	28.556367	72.405700	58.366067	37.734167	88.422467	68.750467	
YBL075C	237.239667	1184.110000	2298.180000	279.348333	1426.521000	4145.120000	259.215333	2125.996667	3277.493333	229.966667	1582.013333	3936.326667	174.878333	1097.577667	3374.840000	
YBL076C	3605.596667	1379.700000	723.694000	3297.333333	1405.703333	708.294500	3469.696667	1693.426667	926.548000	3388.643333	1237.103333	1217.416667	4100.220000	1394.830000	757.416667	
YBL078C	1259.473000	3118.066667	9435.575000	1306.216667	4288.860000	10225.580000	1323.290000	4198.133333	10873.333333	998.037000	3114.880000	8529.780000	831.666333	3558.150000	8637.473333	
YBL079W	749.114333	1081.760000	680.149000	808.541000	1145.540000	524.491000	787.329333	1249.276667	518.737667	837.334333	944.283333	662.790667	894.488000	1121.950667	555.083667	
YBL080C	72.852467	227.002667	79.571400	114.444000	285.889333	64.976600	93.928600	350.210333	114.175533	122.411000	247.970000	168.373333	135.751333	293.397667	102.128900	
YBL081W	382.209667	416.699667	81.183200	423.677667	455.630667	44.905650	277.225333	431.955667	72.296000	483.008333	311.846000	103.913533	432.633333	459.999667	108.023200	
YBL082C	806.614000	618.210667	272.019000	703.619333	594.451333	255.968500	555.404333	734.476000	269.877333	561.917000	678.107667	373.636667	873.830667	648.795000	343.603667	
YBL084C	438.246000	1119.750000	436.373500	533.085000	1359.576667	498.105000	434.489000	1461.600000	465.111667	462.837333	1134.950000	817.861333	411.759333	1272.250000	558.632333	
YBL085W	465.836000	719.017333	502.344500	556.061667	843.412000	474.182000	380.333333	802.084000	338.298000	521.451333	684.037333	466.328333	602.817000	768.735000	370.196667	
YBL086C	151.037333	1236.106667	843.885500	142.368000	1477.563333	1182.710000	162.487333	1629.920000	1347.883333	195.052667	1379.826667	1458.046667	203.592333	1541.830000	1033.587000	
YBL087C	6739.716667	2063.393333	1128.920000	5592.850000	2728.620000	765.376500	6734.160000	2838.983333	1669.380000	6225.333333	2162.003333	1590.483333	6541.523333	2576.740000	1353.770000	
YBL088C	615.778000	640.768000	244.824000	718.562667	528.434333	282.828000	497.820333	752.208000	322.441333	553.742000	548.653333	456.949000	481.202667	516.634000	304.840667	
YBL089W	874.290000	534.127000	99.255950	1125.273333	745.631000	132.935000	720.515333	922.494000	118.033633	832.888667	614.281333	177.907333	533.064667	742.206333	127.321667	
YBL090W	630.775333	995.322333	353.843500	461.148667	1010.651000	295.511500	1141.962333	1231.046667	558.730667	926.046667	849.505000	768.248667	856.976000	1152.033333	469.091667	
YBL091C	2925.156667	1692.550000	1868.110000	2111.336667	1603.390000	1563.740000	2532.443333	2498.223333	2483.710000	2056.803333	2308.936667	2703.090000	2937.916667	1833.706667	3161.216667	
YBL091C-A	824.884667	1424.913333	1212.370000	754.062000	1525.256667	851.154500	981.255000	2072.743333	1766.506667	789.932000	1586.226667	2294.393333	800.974000	1527.896667	1799.566667	
YBL092W	8729.806667	4583.320000	2023.190000	7489.863333	4623.036667	1003.256000	9549.866667	5189.786667	2798.890000	8718.230000	4242.803333	1814.823333	8723.100000	4836.920000	2323.663333	
YBL093C	1123.113667	3002.590000	2636.765000	1245.990000	3011.296667	1738.765000	1264.030000	3001.293333	3523.370000	1062.346667	2531.570000	2988.893333	1103.813333	2982.306667	2843.560000	
YBL095W	1542.200000	2010.420000	709.582000	1584.500000	2059.233333	641.553000	1595.206667	2057.796667	608.430667	1658.753333	1576.906667	720.737333	1088.342667	1902.053333	920.882333	
YBL097W	5.309367	12.270667	15.014300	5.646303	12.377217	22.141450	9.339407	15.312300	12.015847	13.186900	10.471457	22.650600	11.448110	13.564177	14.021633	
YBL098W	1565.883333	385.908000	115.144000	1164.920000	353.469333	215.297500	1264.103333	554.216667	133.979667	846.504667	403.484333	347.237667	1328.406667	339.573333	153.614667	
YBL099W	3782.280000	4307.356667	7051.415000	3673.920000	4653.070000	6159.815000	5053.906667	7033.090000	9787.096667	4860.463333	5139.170000	7060.650000	5218.253333	4972.880000	7896.800000	
YBL101C	481.737000	1861.723333	2518.680000	722.159333	2073.566667	1232.375000	642.638667	2669.210000	2702.340000	726.090667	1875.363333	1914.716667	637.290667	1914.330000	2526.396667	
YBL101W-A	432.869000	774.106667	4286.150000	428.692333	516.745667	3058.320000	718.409333	1465.374000	3087.813333	742.192667	1214.650000	1863.330000	1757.616667	1180.065667	2325.473333	
YBL101W-B	1968.456667	1240.640000	2909.120000	1232.913333	1064.661000	999.658500	1532.803333	2416.433333	2241.723333	2002.086667	2324.040000	1727.800000	1887.446667	1977.990000	931.221333	
YBL101W-C	5.940267	27.058000	107.966400	9.153057	41.732467	88.413950	9.401147	26.363267	36.749667	5.017673	7.018060	40.152333	8.777297	21.790167	55.071467	
YBL102W	1404.126667	1305.566667	823.059000	1338.206667	1890.853333	655.125500	1171.340000	1580.930000	990.384000	1031.970000	1209.406667	711.823000	1204.246667	1630.210000	865.476667	
YBL103C	277.614000	636.816333	320.389000	363.798333	962.637000	218.696000	294.699333	884.042000	333.123333	330.419000	759.762333	317.707333	303.506333	804.323333	312.008000	
YBL104C	325.084333	417.522000	94.721900	374.755667	536.179333	104.721400	387.148333	577.654000	99.394333	497.907333	460.274667	137.035667	479.000667	543.012000	120.062667	
YBL105C	770.879667	1094.430000	1071.140000	781.340000	1137.006000	650.707000	527.146000	1179.127667	749.585667	496.292667	1052.859000	541.402667	624.686667	1193.166667	803.783000	
YBL106C	248.586667	153.482667	209.266000	328.916333	145.451000	173.172500	165.311000	276.297333	316.232667	247.715000	193.920000	198.743000	201.893667	165.045000	213.928667	
YBL107C	1012.123000	904.116667	522.185500	987.733333	1442.596667	429.720500	1395.876667	1466.410000	723.934333	1393.233333	888.074333	717.799333	1327.030000	1259.806667	536.497667	
YBL108C-A	1533.306667	1299.750000	2257.140000	802.248667	974.392667	1039.645000	1465.906667	2036.593333	3265.673333	1362.206667	1418.750000	2247.930000	860.682667	1283.976667	1945.153333	
YBL111C	316.623000	623.658333	1065.396000	1132.563000	994.115000	1240.730000	759.055667	1602.831333	1704.700000	1183.203000	1012.402000	1372.660000	662.243000	662.459667	656.388000	
YBL112C	125.297100	434.584333	843.271000	591.209000	693.625000	957.813500	223.210000	754.983000	964.073333	421.059000	607.626000	672.449667	329.961333	304.779667	486.105333	
YBL113C	1530.600000	2187.243333	4725.135000	3300.330000	3098.190000	6728.465000	1334.340000	3962.970000	5095.600000	2039.383333	2716.466667	3981.323333	1087.056667	1968.540000	2731.426667	
YBR001C	599.444333	1817.700000	1796.915000	679.187333	2161.010000	2065.535000	790.735333	2437.720000	1240.926667	658.475667	1533.246667	1501.930000	385.226000	1646.463333	1625.036667	
YBR002C	376.909000	645.392333	486.671000	334.800667	746.497667	470.152000	411.546667	837.504000	617.269667	436.632333	693.904000	777.950000	530.830000	772.474000	497.972667	
YBR003W	817.725667	1739.063333	2636.140000	734.547333	1756.126667	2021.735000	1033.695000	1825.056667	1729.640000	839.325333	1430.613333	1835.020000	974.477667	1510.880000	2080.476667	
YBR004C	1056.113333	1236.920000	3401.980000	1197.540000	1374.986667	3715.760000	896.363000	1760.633333	3434.590000	834.291000	1576.180000	2671.556667	697.376667	1561.960000	2885.110000	
YBR005W	195.916333	553.913333	881.582000	214.060667	646.899667	1056.661500	156.450000	949.705333	974.732333	143.640667	745.162000	853.302333	138.620667	812.888000	1150.791667	
YBR006W	790.860667	1607.663333	2134.055000	877.850000	1741.786667	2332.390000	980.260333	1895.976667	1461.106667	701.418667	1091.152000	1544.336667	657.048667	1287.800000	1237.703333	
YBR007C	545.882000	666.093333	187.290500	701.314000	678.918000	153.397000	435.357667	626.763333	154.891000	707.878000	484.035667	197.599667	650.902000	672.424333	179.461333	
YBR008C	270.412000	228.879333	511.257000	304.636333	308.610000	431.669500	182.513667	271.668000	347.260333	238.740667	278.940333	294.643000	289.760667	345.298333	417.217000	
YBR009C	4853.540000	4310.300000	4765.240000	3692.020000	4508.856667	6372.915000	6105.480000	6637.320000	7334.023333	5255.980000	4478.743333	6623.646667	5379.906667	4736.963333	3742.510000	
YBR010W	5619.070000	5323.293333	2502.615000	4215.050000	5028.000000	2517.640000	6448.413333	7244.990000	3416.966667	5613.366667	4438.066667	3669.183333	6504.586667	5481.510000	2903.290000	
YBR011C	7654.390000	5850.686667	5129.660000	7764.293333	5989.010000	3854.305000	7250.826667	8976.430000	6405.823333	7487.696667	6273.880000	4834.313333	8560.283333	6648.163333	5705.823333	
YBR013C	119.414000	127.112333	272.743000	116.140267	215.473333	223.921500	98.912067	124.629867	218.808667	79.250200	96.591900	133.122333	84.882967	152.932667	203.090333	
YBR014C	1468.950000	601.315667	83.835200	1434.666667	604.825333	102.055550	2016.240000	943.903000	152.696333	1401.690000	578.732333	303.826667	1179.423333	602.809333	133.530000	
YBR015C	2573.326667	1556.376667	1169.305000	2742.810000	1768.636667	1243.920000	2392.976667	2103.576667	1250.040000	2654.376667	1615.543333	1250.383333	2372.393333	1731.800000	1321.586667	
YBR016W	791.384333	1862.440000	1856.915000	1061.958333	2346.343333	2106.745000	378.616000	2005.920000	1939.333333	465.376667	1370.970000	1680.390000	531.503333	2490.880000	2669.483333	
YBR017C	712.242000	694.344000	195.925500	894.085333	733.960000	144.609000	975.392333	988.143333	205.126333	1479.456667	655.235333	258.485667	1067.142667	845.931667	331.799333	
YBR018C	29.409600	103.190867	116.927500	20.337333	71.407733	59.886750	34.540733	240.082000	233.503000	28.043400	191.696333	236.150000	35.973833	166.996000	247.192000	
YBR019C	18.692367	17.046100	38.684000	16.403533	18.020300	42.406250	21.295467	33.272933	36.758133	19.285200	30.660133	61.928067	25.105567	27.904567	36.317867	
YBR020W	49.200100	119.227667	126.657000	62.958033	125.001000	138.404000	54.642733	154.673667	141.300667	63.838067	154.914667	202.343333	60.508333	131.084967	137.874667	
YBR021W	1134.511333	495.596000	179.839000	1123.342667	688.709667	136.094000	512.581667	325.438333	135.802667	597.429000	312.242333	138.125000	678.866667	383.634333	181.694667	
YBR022W	599.047667	292.803667	110.549500	350.056667	436.483000	119.661500	719.310000	514.212000	170.839667	543.837000	355.923333	236.753333	666.350000	445.569667	221.266667	
YBR023C	1746.810000	1466.173333	718.215500	2324.080000	1726.983333	641.176500	1590.296667	1561.740000	507.051667	1761.753333	1043.565667	646.080000	1621.866667	1260.630000	864.640000	
YBR024W	889.641333	1910.863333	1187.410000	867.749000	2256.443333	1353.975000	1119.126667	2699.463333	1261.653333	1016.220000	1869.170000	1429.683333	1045.165333	2231.250000	1419.233333	
YBR025C	5026.620000	4453.796667	9271.725000	5061.046667	4020.643333	12139.550000	4708.436667	5819.636667	9922.170000	5276.096667	4101.113333	10000.486667	5491.276667	4392.020000	9093.666667	
YBR026C	317.032000	533.947000	155.283500	541.030333	658.964333	165.491500	422.562667	1101.246667	156.043333	410.378000	636.585000	263.689333	320.882333	815.774000	219.017667	
YBR028C	534.562000	377.781333	314.792000	657.855000	452.256667	231.272000	512.790000	734.174667	355.439000	794.088667	432.967000	396.859667	801.052000	426.138667	324.933000	
YBR029C	1035.848333	964.062000	598.684500	985.387667	1080.298333	484.207500	799.614667	1324.230000	711.943667	919.192000	945.561667	419.649667	1008.580000	1049.151333	721.253000	
YBR030W	201.426667	335.404333	89.756900	221.692333	375.948000	59.547500	205.670000	480.653333	130.037333	319.354333	310.249333	96.205733	240.612333	332.896667	118.169200	
YBR031W	7377.950000	3841.730000	1692.020000	7198.143333	4173.780000	768.821500	7674.396667	5490.443333	2058.206667	7933.716667	4009.413333	1893.926667	7752.116667	4489.226667	1627.666667	
YBR033W	241.374333	382.433667	256.150500	248.209000	376.018333	157.326500	204.869333	407.557333	157.739333	221.911667	265.141333	168.145667	208.028667	349.805667	174.531333	
YBR034C	1124.043000	1033.876667	317.877000	1056.471333	1173.720000	198.666500	702.848000	787.868667	310.940667	895.206333	780.331333	226.991333	1292.630000	925.055333	236.524000	
YBR035C	2293.726667	1971.586667	1552.250000	2012.966667	2047.250000	1494.515000	2177.223333	2481.826667	1627.276667	1664.163333	1883.020000	1508.126667	1905.593333	2116.443333	1575.233333	
YBR036C	2525.706667	2623.380000	3279.020000	2784.960000	2691.330000	4458.780000	2205.673333	3879.433333	3442.513333	2071.136667	2832.370000	3433.913333	1785.946667	2860.570000	3338.133333	
YBR037C	510.640667	969.220667	1156.240000	415.129333	1130.435333	1119.875000	531.908000	1416.693333	991.396667	523.659667	1020.684000	858.196333	761.983000	1239.076667	1362.956667	
YBR038W	245.154333	63.415967	40.862700	373.307333	60.648900	66.987250	232.808333	96.173833	35.548467	246.807000	88.417833	51.227467	348.685000	74.518433	36.480367	
YBR039W	2766.223333	3230.063333	2886.280000	3125.196667	3911.163333	1639.735000	3253.190000	6226.503333	3967.710000	3785.716667	4044.830000	3463.576667	3507.316667	3803.593333	3936.843333	
YBR040W	26.273767	15.367067	25.277600	42.301000	22.776900	95.013550	29.113567	65.550667	41.795067	34.549633	33.905833	146.012200	46.333533	21.084200	31.912533	
YBR041W	1507.503333	1218.996667	375.344500	2379.713333	1866.500000	302.655000	1782.690000	2272.436667	395.522000	2086.000000	1364.553333	661.490667	1409.606667	1557.926667	446.818667	
YBR042C	1932.160000	969.109000	308.636000	2464.043333	1654.500000	316.829500	1426.736667	1106.575667	290.058333	1691.980000	873.543333	409.443000	1373.390000	1150.205667	310.791333	
YBR043C	339.909667	559.470000	607.228500	401.700667	643.100667	571.333500	355.021667	916.240333	709.469667	349.715333	728.368667	740.809000	276.202333	700.999333	854.531333	
YBR044C	428.099667	506.766333	286.950000	422.726667	525.404000	253.021000	609.496000	958.292333	355.313333	551.306667	676.913333	502.030000	491.687333	506.015667	326.912000	
YBR045C	17.286967	64.626633	133.076500	22.042400	44.240800	293.586000	30.420067	133.123167	178.424000	26.075333	106.853467	352.791667	22.350367	85.627867	235.111333	
YBR046C	676.904667	1003.182000	898.239000	895.449000	891.170667	553.753500	608.299333	1533.913333	731.102667	757.842333	951.591333	637.151000	684.949333	1080.890333	890.951333	
YBR047W	1519.753333	776.461000	361.295000	1477.423333	653.160333	210.910000	1344.526667	1340.391667	585.317667	815.193333	868.755000	682.801333	814.946333	936.386000	501.025000	
YBR048W	5653.600000	2086.990167	1185.487250	4186.175000	2023.024167	490.890700	4818.618333	1834.101833	953.705333	4626.593333	1554.790667	617.241667	5168.386667	1896.380667	821.941833	
YBR049C	220.735667	646.445667	659.730500	208.918333	701.698333	1051.840000	179.723000	673.526000	888.350667	253.471667	819.328667	952.432000	355.842000	709.503333	694.872000	
YBR050C	161.396800	779.280667	906.674000	168.868667	799.675333	746.830000	202.416000	601.547667	545.034000	254.313000	421.090333	487.241333	101.057333	525.293667	645.208000	
YBR052C	1577.913333	1835.873333	2532.920000	1736.743333	1970.220000	2075.490000	1766.190000	1913.153333	2117.446667	1428.293333	1506.796667	2012.766667	1650.363333	1898.110000	3625.260000	
YBR053C	1372.073333	2112.220000	2787.625000	1575.040000	2196.213333	2242.060000	1350.176667	3046.040000	2210.990000	1311.860000	2241.110000	1657.883333	1248.453333	2412.746667	2736.220000	
YBR054W	5437.480000	6350.696667	12211.800000	4743.806667	5830.346667	15332.000000	4206.640000	7761.563333	10735.480000	2579.093333	5950.846667	11369.266667	2871.146667	6219.306667	11570.733333	
