ID_REF	Mann1_4hr	Mann2_4hr	Mann3_4hr	Mann1_12hr	Mann2_12hr	Mann3_12hr	Mann1_24hr	Mann2_24hr	Mann3_24hr	MGd1_4hr	MGd2_4hr	MGd3_4hr	MGd1_12hr	MGd2_12hr	MGd3_12hr	MGd1_24hr	MGd2_24hr	MGd3_24hr
208165_s_at	138.1	50.0	50.0	78.0	195.7	108.8	141.7	148.0	67.2	49.0	123.6	50.0	190.9	154.6	132.1	118.1	200.5	88.9
201692_at	430.7	630.9	409.8	470.0	664.5	646.3	772.4	504.3	621.7	489.3	404.8	661.6	439.5	608.8	501.6	462.7	658.1	564.2
202710_at	427.1	290.4	485.3	485.0	412.5	338.9	422.8	301.6	509.8	445.4	459.9	495.1	362.6	323.3	384.2	504.4	339.9	337.7
208742_s_at	1409.1	1403.1	1384.1	1516.5	1603.8	1543.9	1599.1	967.5	1277.2	1648.2	1575.0	1284.0	1515.4	1636.8	1446.7	1557.0	1573.9	1305.1
200071_at	369.0	228.5	304.7	505.4	286.2	251.2	351.6	128.9	425.1	462.7	50.0	451.4	431.1	241.3	305.6	475.9	477.5	525.6
203053_at	337.9	146.7	238.3	248.8	269.7	281.5	309.5	145.5	391.9	273.6	154.2	268.2	275.9	176.4	275.4	255.5	213.0	261.6
204336_s_at	232.1	278.6	181.4	50.0	241.5	224.9	268.5	201.7	144.6	318.1	53.5	61.1	89.5	216.3	172.4	148.4	288.5	169.2
201738_at	580.2	516.5	487.3	426.4	495.4	635.1	686.9	341.3	632.1	737.2	294.8	347.6	665.0	444.2	382.8	616.0	757.4	395.4
201356_at	638.1	553.5	585.2	543.7	497.6	560.7	553.2	629.0	469.2	466.5	460.8	436.3	623.5	589.4	581.6	534.9	624.9	640.3
209157_at	312.4	326.1	160.2	417.6	407.4	295.0	303.2	256.4	294.7	283.2	273.3	175.0	397.8	294.6	259.9	364.9	368.2	255.4
202030_at	63.6	338.4	225.1	235.3	264.5	265.2	165.7	190.8	87.0	58.9	251.2	318.0	173.3	302.2	235.3	180.7	357.5	282.8
207922_s_at	341.5	166.9	345.0	400.0	339.9	369.1	570.5	114.7	216.2	554.0	364.9	130.1	485.7	466.0	190.9	561.4	329.8	240.6
203154_s_at	538.8	389.8	377.6	112.8	362.4	525.7	446.9	408.2	402.3	237.0	288.6	507.9	476.1	551.7	713.1	365.4	271.0	519.3
212498_at	785.9	619.9	689.0	563.8	687.7	750.6	877.3	421.7	740.2	840.1	560.3	600.6	896.4	796.7	1136.1	828.8	926.1	901.6
201786_s_at	1226.1	1215.8	1597.6	1239.5	1226.0	1131.5	1359.6	1989.6	1087.7	1428.0	1684.2	1021.6	1832.3	1269.7	1790.1	1631.8	1357.5	1653.3
203162_s_at	309.9	391.8	298.9	242.1	249.6	405.7	207.8	150.3	371.7	282.6	315.9	393.1	304.0	370.7	479.4	267.1	338.7	365.3
213203_at	891.0	622.6	1068.8	768.3	900.4	863.4	926.5	731.2	830.0	1132.6	606.5	922.5	1059.2	1389.0	1053.6	777.5	724.1	1128.3
210021_s_at	125.9	50.0	156.0	124.9	50.0	228.6	130.6	85.5	180.1	159.7	164.9	217.7	104.7	227.3	58.4	73.7	50.0	292.7
203635_at	206.8	92.4	50.0	50.0	260.9	50.0	111.4	50.0	50.0	84.7	122.1	77.5	230.7	127.4	81.4	155.1	152.8	94.5
204158_s_at	281.0	384.4	394.4	348.2	270.0	376.1	352.3	309.3	321.6	213.2	290.4	439.0	233.1	405.8	375.3	321.0	221.2	214.2
219549_s_at	1653.4	1642.8	1582.7	1457.1	2176.4	1593.8	2241.4	1698.4	1647.5	1639.3	1805.2	1654.2	1859.0	1469.5	1607.5	1532.4	1915.1	1684.3
202020_s_at	1012.0	985.2	875.5	1413.1	1477.7	956.2	1194.2	789.4	852.5	1280.7	954.0	955.5	1088.7	947.2	791.5	1506.9	1269.1	868.4
207196_s_at	382.8	478.6	459.7	283.1	424.3	354.1	451.8	655.2	432.7	358.1	322.5	507.4	533.8	501.1	660.6	419.3	490.1	386.7
205039_s_at	85.0	188.2	50.0	50.0	114.5	153.9	137.5	108.1	118.1	158.6	249.7	292.8	50.0	105.8	144.0	61.5	50.0	163.9
209516_at	388.8	292.0	360.1	188.8	437.8	179.5	360.0	334.2	325.6	162.9	190.9	388.7	261.9	450.4	398.0	314.8	284.3	353.0
201900_s_at	618.5	611.8	705.5	850.2	600.1	841.3	813.9	1167.6	905.7	779.7	758.0	927.5	700.2	836.6	695.4	803.0	784.7	711.7
218057_x_at	421.4	473.4	568.5	528.9	504.4	420.3	572.5	417.1	495.8	688.4	471.7	513.0	512.1	523.4	629.6	590.8	534.9	634.3
204808_s_at	1194.7	1013.7	1260.3	1141.3	1124.2	1500.9	1157.7	1100.5	816.4	844.9	1090.5	813.8	1352.5	1398.6	1175.5	1124.6	1013.6	1205.2
202857_at	1502.2	1339.4	1373.2	1527.5	1611.2	1583.5	1483.5	1465.7	1549.5	1451.9	1619.5	1471.3	1320.1	1234.0	1720.7	1098.7	1279.2	1553.0
204856_at	197.5	224.5	130.1	50.0	332.3	50.0	94.3	149.0	78.0	152.2	250.5	84.9	123.7	174.4	50.0	54.0	143.4	122.6
217839_at	1334.0	1246.3	1025.9	744.8	1215.5	701.6	1331.2	986.5	1081.7	1340.9	1212.6	1107.5	1218.6	1253.2	1143.5	1272.2	1138.9	978.0
205129_at	318.3	536.2	606.1	425.0	350.8	359.3	323.8	443.0	253.5	557.0	431.6	374.9	407.3	613.1	395.9	348.7	461.2	256.8
210719_s_at	282.3	213.3	225.2	90.3	208.2	51.7	133.3	268.8	149.8	233.6	195.3	122.7	232.1	209.2	293.5	207.1	76.0	248.5
218152_at	277.2	205.9	232.8	290.5	372.8	256.5	346.8	296.0	359.4	304.7	329.3	525.7	334.1	271.0	253.6	307.8	367.2	302.2
219371_s_at	229.0	50.0	138.7	99.0	162.6	167.2	192.4	202.7	141.0	57.3	84.4	119.2	153.7	50.0	75.7	137.9	93.1	183.5
216903_s_at	530.8	853.4	597.6	647.6	600.8	551.0	567.9	737.0	470.8	744.8	605.9	491.2	562.3	547.3	756.3	694.2	696.2	597.1
201090_x_at	8232.4	8730.3	6447.8	6795.8	7328.5	7563.3	7613.3	7817.8	8888.9	7004.2	8490.2	7034.3	6745.5	9787.6	7375.9	7585.6	7123.4	11101.1
203882_at	317.2	345.6	229.2	251.7	279.6	264.0	358.6	377.2	282.8	264.0	261.8	391.3	228.3	179.1	396.4	284.0	292.0	324.8
213476_x_at	1192.1	1558.9	1514.5	989.5	1277.4	1783.4	1397.6	1430.8	936.9	1063.9	1358.9	1598.4	1381.2	1730.0	1818.8	1129.4	1425.1	997.2
212664_at	92.9	50.0	97.9	50.0	50.0	157.3	119.4	50.0	128.5	124.6	94.4	183.2	74.0	157.5	161.3	143.1	103.1	111.9
208977_x_at	1349.2	2193.4	1818.8	1318.9	2033.5	1749.3	1782.8	2051.9	1558.8	1537.0	1857.4	2045.7	1571.2	1862.8	2095.6	1604.9	1874.6	1899.3
206147_x_at	223.7	383.5	145.9	388.9	206.7	161.2	186.2	190.5	114.2	342.5	239.7	222.6	231.7	405.0	206.5	216.2	356.2	264.7
221474_at	1868.7	882.3	1479.4	1723.3	1792.0	1030.3	1499.5	1135.1	1395.2	2990.9	1360.8	1030.9	2594.0	771.3	754.6	1244.9	1265.1	865.3
221073_s_at	133.2	50.0	50.0	50.0	82.4	107.2	154.1	50.0	155.5	205.9	50.0	115.2	195.3	177.6	85.0	181.4	114.3	211.1
200632_s_at	618.6	748.9	434.4	486.3	465.9	545.8	487.7	709.1	441.4	667.7	906.7	749.7	660.4	601.8	785.0	657.3	506.0	383.2
200651_at	13309.2	14143.2	12529.6	12238.0	12998.4	13593.0	12516.1	13547.0	12937.9	12879.7	12354.9	12835.0	14334.3	13342.1	13060.6	13071.0	16331.2	12942.2
207621_s_at	607.7	640.5	972.7	527.5	600.4	566.2	584.0	495.2	622.5	484.9	544.9	625.6	631.1	628.6	649.5	685.0	648.5	533.4
203892_at	161.2	268.5	124.3	50.0	96.7	123.7	50.0	50.0	98.3	91.9	248.4	160.2	50.0	160.8	109.4	132.2	108.0	50.0
202391_at	5849.9	6471.7	7650.6	5592.3	5247.8	9066.3	6293.5	6704.1	8311.4	6339.4	5272.6	7937.0	5945.4	7011.9	6876.9	5739.8	5136.9	7664.8
212203_x_at	963.1	1058.1	1213.6	803.0	870.0	1268.9	911.6	988.1	1053.7	1317.8	635.1	1292.5	1038.3	1288.6	1512.3	1001.5	737.5	691.3
201922_at	2030.5	2515.5	1935.5	1526.6	2203.8	1673.1	1846.5	1702.2	1671.8	1739.8	1756.2	1897.8	1959.8	2104.0	1721.0	1830.8	2093.3	1690.2
213342_at	79.8	150.5	193.5	172.5	179.2	126.7	50.0	50.0	79.8	168.3	68.4	127.7	50.0	88.4	50.0	142.1	138.2	50.0
217786_at	354.9	676.0	530.8	537.9	484.7	531.7	532.3	548.6	582.9	429.0	670.4	570.3	476.4	561.2	617.7	608.5	626.9	550.2
202257_s_at	448.3	646.8	314.0	416.2	558.3	351.9	422.3	336.5	352.6	359.6	498.1	330.6	166.0	272.6	467.7	399.9	389.2	323.4
202151_s_at	188.7	174.5	347.7	184.3	223.4	207.9	125.8	94.9	50.0	160.9	137.8	217.8	183.1	122.5	257.0	155.4	177.3	244.9
201253_s_at	886.3	945.3	1322.6	1046.2	965.1	701.6	1204.9	845.9	845.0	881.9	764.8	1112.3	832.4	1116.5	1089.9	791.4	1257.9	911.6
201701_s_at	238.5	188.2	328.6	245.1	409.0	227.9	234.7	277.0	335.4	208.2	163.8	278.7	274.3	115.8	320.6	345.3	299.9	93.2
201230_s_at	273.7	279.9	501.4	388.1	270.4	300.1	275.3	184.6	288.7	230.9	266.3	461.6	455.8	443.1	473.1	423.4	246.9	361.9
202798_at	325.7	186.2	246.2	146.6	315.6	301.3	318.5	339.3	120.3	304.9	126.8	130.3	194.8	410.2	168.0	230.7	250.3	208.6
203166_at	333.9	229.0	246.7	528.3	497.7	251.8	374.2	362.2	369.2	409.2	519.6	336.0	498.0	377.7	371.9	311.0	486.6	360.2
202475_at	3188.4	2359.1	2994.3	2796.2	2984.2	3377.5	3416.5	2927.1	2981.5	2850.5	3384.0	3192.7	2928.3	3733.6	4083.4	2840.6	2829.6	2934.1
204178_s_at	445.0	254.3	223.0	249.0	388.7	127.6	259.9	355.0	283.7	401.7	211.3	313.3	362.5	204.5	361.5	496.0	142.9	308.2
212449_s_at	679.8	360.4	428.2	700.9	608.5	439.7	715.6	402.9	526.7	884.7	416.0	297.9	757.6	359.2	352.1	751.6	558.9	477.7
209850_s_at	158.0	238.4	96.6	64.5	212.0	50.0	262.9	119.0	140.1	86.9	50.0	167.5	168.4	61.8	50.0	51.5	275.2	168.2
209233_at	606.6	509.1	587.8	444.2	654.8	514.1	553.8	550.4	655.8	451.1	609.3	552.4	446.1	433.5	692.0	612.1	466.8	642.8
201422_at	110.3	384.4	153.8	79.9	90.5	50.0	53.7	232.0	68.7	128.4	154.7	199.6	147.9	95.5	206.7	144.0	169.3	126.9
215171_s_at	767.6	626.9	757.9	524.3	692.0	562.9	666.3	506.6	900.8	965.9	541.7	698.5	534.6	526.0	598.6	646.0	616.2	675.9
202258_s_at	546.2	105.6	321.5	502.3	314.9	109.7	353.9	182.4	328.5	250.1	318.1	159.5	380.4	268.9	218.4	377.0	435.7	270.5
202448_s_at	111.7	50.0	50.0	173.4	50.0	50.0	78.6	50.0	68.4	146.6	94.1	216.5	143.2	50.0	137.0	83.9	137.4	144.7
201889_at	408.0	224.5	198.1	321.4	140.0	183.8	318.5	248.5	211.2	337.4	235.8	167.9	274.7	137.0	50.0	276.1	218.2	133.9
202003_s_at	350.7	70.7	50.0	478.4	320.8	182.2	344.8	264.5	387.3	221.3	554.5	420.1	270.5	408.0	250.5	217.6	336.1	489.4
210502_s_at	326.5	498.1	491.0	287.7	491.2	430.3	400.3	665.3	470.1	530.3	501.7	505.4	678.9	586.3	518.8	380.8	336.7	471.2
218807_at	89.5	178.3	299.9	84.7	236.4	94.7	255.0	354.8	236.7	145.9	146.4	214.6	182.1	258.3	168.8	126.8	176.3	230.4
202264_s_at	612.0	385.3	551.5	615.3	564.5	487.0	491.8	495.4	506.7	389.2	501.1	458.7	419.9	511.8	594.7	490.0	459.8	496.3
218025_s_at	255.0	482.4	252.6	455.1	355.3	251.1	311.9	486.0	463.0	368.2	224.3	330.2	330.7	343.5	276.3	278.8	283.0	360.9
201145_at	910.2	1307.3	1069.7	1210.6	1087.3	951.1	1135.5	1010.7	1105.8	823.4	947.3	1390.8	1084.8	1171.3	1322.5	1020.1	1000.0	997.4
209502_s_at	90.5	171.6	50.0	142.7	121.6	50.0	171.8	50.0	183.5	143.7	83.9	53.5	109.4	261.8	125.5	108.3	138.6	88.3
202614_at	369.2	195.3	282.9	258.3	306.2	314.7	315.0	480.4	233.4	301.9	308.9	161.1	282.8	225.5	260.1	359.6	221.7	195.2
204228_at	268.3	50.0	50.0	228.5	269.6	88.3	119.2	441.3	160.2	183.9	105.2	58.8	290.5	194.9	358.1	150.3	96.1	332.3
203630_s_at	366.6	261.7	507.6	410.0	255.2	296.3	359.6	540.7	370.8	386.3	463.3	272.3	414.7	277.9	393.1	371.6	406.8	420.5
201541_s_at	481.7	436.7	499.1	324.3	624.0	423.6	342.1	282.3	335.5	276.9	410.9	592.0	542.0	472.0	358.5	332.7	402.7	345.3
204948_s_at	421.5	404.8	425.9	609.1	725.6	738.7	511.8	498.0	539.1	533.8	634.8	555.8	383.1	598.7	616.5	475.4	580.8	512.2
205830_at	253.6	161.5	143.9	187.1	150.0	89.3	236.2	165.8	131.8	288.2	281.0	225.6	172.0	125.9	134.4	156.1	213.5	154.4
222029_x_at	420.5	292.0	342.4	185.7	387.3	204.7	253.0	203.5	247.7	236.4	380.7	270.2	261.4	244.3	209.9	236.6	322.1	288.4
212774_at	161.8	132.3	160.3	187.8	229.2	134.6	231.1	330.4	408.6	280.5	229.4	233.9	315.8	127.1	175.5	399.6	186.8	151.6
209786_at	472.3	50.0	368.9	379.2	424.8	301.6	507.7	192.3	461.8	495.6	253.1	278.9	367.6	219.3	163.5	542.6	332.9	308.9
215273_s_at	313.5	553.7	359.1	522.4	273.3	584.1	472.6	170.4	454.9	296.4	418.6	623.8	333.2	304.8	483.9	389.1	183.7	445.8
203567_s_at	69.8	87.5	91.3	50.0	112.5	167.0	94.0	254.6	50.0	197.7	202.6	118.2	112.0	226.1	79.9	57.8	232.8	50.0
210149_s_at	4571.1	4731.7	4778.7	4515.1	4665.1	4676.9	4910.1	4774.7	4290.0	5214.9	4222.5	4265.9	5707.3	5452.7	4541.2	4706.0	4402.4	5352.6
210024_s_at	515.2	348.8	562.6	595.6	441.9	514.0	604.9	489.6	620.5	619.7	531.9	551.9	492.4	403.8	506.1	475.3	389.5	512.8
203909_at	251.2	341.4	411.1	297.8	333.1	270.0	202.8	172.4	371.1	337.1	262.7	410.1	212.0	252.4	255.3	281.4	287.7	393.4
201884_at	543.0	308.2	60.2	483.2	353.7	90.8	613.0	278.0	113.2	550.7	490.2	50.0	422.7	320.8	99.4	428.1	499.1	226.1
202232_s_at	1133.4	366.9	703.8	979.4	727.2	707.9	978.1	732.0	898.3	1139.0	396.0	503.1	946.1	443.3	363.8	1328.7	635.8	425.5
208922_s_at	335.2	424.1	383.7	470.0	368.5	335.8	363.5	425.7	365.2	386.4	434.4	429.5	375.0	317.7	555.5	462.1	469.0	628.5
210293_s_at	219.3	172.9	176.9	381.9	355.6	183.4	240.6	209.3	345.0	339.1	160.6	191.2	312.7	204.1	92.0	295.5	227.6	244.8
212887_at	603.6	281.9	321.0	636.9	327.1	287.7	513.9	267.0	453.2	541.0	262.0	255.3	466.0	330.8	177.5	487.0	350.9	187.6
212551_at	156.4	96.9	286.2	230.3	265.1	231.5	156.1	301.6	128.5	298.3	211.1	130.9	269.7	300.1	82.5	200.0	295.4	321.0
200625_s_at	919.2	1003.6	976.7	708.2	816.0	1176.9	1105.5	747.0	1309.8	732.4	813.4	1167.0	644.8	819.8	856.9	893.3	829.8	1174.6
209432_s_at	337.6	448.1	577.8	338.5	344.4	342.0	406.9	494.7	359.5	406.9	383.2	408.0	396.5	552.6	627.6	387.2	388.0	345.3
201932_at	200.0	312.4	284.5	318.9	345.7	379.1	264.8	373.9	352.4	120.9	339.1	262.3	236.7	372.4	369.8	282.3	214.1	295.5
209452_s_at	873.1	1036.6	781.6	764.1	850.8	741.8	889.9	1065.6	892.9	764.7	1018.5	797.9	946.3	1130.2	1035.4	776.8	1073.9	848.6
201380_at	424.4	266.2	494.9	430.6	407.8	406.8	601.3	436.9	427.4	691.7	455.9	549.3	459.6	385.2	357.9	440.7	619.2	461.7
217832_at	437.3	358.6	357.3	514.7	338.8	413.6	370.1	523.4	535.8	449.0	517.0	347.9	517.3	384.5	371.5	500.9	456.2	497.4
208626_s_at	842.6	970.4	958.9	1092.8	713.5	780.7	602.8	761.7	665.7	702.7	967.6	1223.9	627.2	996.4	845.9	555.0	786.1	626.3
201314_at	217.7	218.4	331.1	277.0	269.1	289.8	290.7	50.0	274.4	244.1	241.4	356.2	223.5	287.3	415.5	195.4	319.0	323.1
202893_at	436.4	442.5	494.1	476.5	688.8	503.2	434.7	664.1	358.4	367.9	376.9	462.4	289.3	415.1	463.8	382.3	388.5	329.6
212512_s_at	333.7	393.2	215.7	383.6	295.1	427.0	317.5	352.5	304.6	255.0	482.7	436.2	261.3	337.9	378.1	367.9	246.4	349.9
212867_at	380.5	95.5	176.0	355.1	223.5	213.7	367.5	83.4	369.7	402.0	285.5	189.3	289.8	267.0	116.4	290.8	270.0	170.7
204039_at	315.0	272.7	280.6	176.4	229.5	209.1	289.7	303.9	230.5	166.8	241.2	308.2	353.9	157.2	378.7	164.3	210.1	285.2
203528_at	51.2	50.0	184.3	152.9	91.1	72.5	131.7	50.0	144.1	75.0	135.7	67.2	167.5	63.7	94.7	50.0	118.7	187.9
212501_at	4294.7	3013.6	5395.2	3858.2	4601.2	3810.0	4858.6	2981.7	4794.9	4013.1	3906.4	4175.2	3610.2	4737.4	4812.0	4756.3	3883.0	5007.1
203789_s_at	777.5	361.8	521.2	692.4	476.0	653.9	1121.7	556.0	716.6	812.8	471.4	508.6	592.7	218.5	323.5	700.0	350.9	393.4
202629_at	266.3	248.5	334.0	311.2	354.7	297.4	210.2	350.0	351.7	236.4	290.2	243.7	292.2	198.9	211.0	259.5	380.7	304.0
219098_at	375.6	427.7	466.3	384.4	358.0	432.5	379.7	532.6	268.3	224.6	298.9	414.1	352.8	333.4	363.8	307.3	394.9	305.0
205008_s_at	394.7	417.6	390.4	342.2	274.5	93.6	338.1	221.0	272.7	64.4	405.2	552.9	208.0	270.1	402.4	414.3	317.3	215.2
201953_at	1348.0	1922.9	1447.8	1387.8	1159.9	1270.2	1178.7	1164.8	1236.2	1358.2	1460.1	1193.0	1371.6	1407.0	1597.8	1096.3	1190.8	1214.6
203973_s_at	1290.6	1302.1	1404.4	1190.0	1674.5	1730.3	1524.6	1197.1	1148.6	948.2	1312.7	1319.6	1565.7	831.2	1183.5	1564.6	1376.9	1217.5
205437_at	196.7	54.3	73.9	175.0	134.6	75.6	114.5	129.5	54.0	115.5	182.1	67.6	175.5	161.5	155.0	117.4	168.6	96.4
208718_at	3832.0	3356.5	2270.9	3316.9	2855.8	2526.1	3059.1	2865.8	2311.5	2800.8	3055.3	2507.7	2666.6	2795.8	2220.2	3092.1	2850.5	2581.1
209407_s_at	126.3	215.3	296.1	162.4	267.8	220.6	277.5	242.9	252.8	101.6	243.9	181.5	281.8	265.8	165.9	150.5	128.3	237.3
202230_s_at	310.1	249.8	150.1	178.5	397.7	246.3	348.3	156.7	228.5	365.4	81.6	197.7	321.8	148.8	229.8	232.7	203.1	406.3
209192_x_at	188.7	72.4	172.7	142.6	254.5	66.5	180.6	308.8	50.0	302.5	345.8	138.5	226.3	301.9	333.5	198.3	231.6	52.5
200825_s_at	1243.3	798.6	782.0	1387.5	1310.2	484.8	1003.4	972.3	760.3	1223.3	710.9	842.5	674.4	866.6	1126.8	745.3	825.0	1060.8
200992_at	1374.4	1060.2	869.9	1533.4	1157.0	778.1	1452.3	1021.4	1347.7	1281.3	1289.5	878.6	1263.6	898.1	669.9	1262.2	1546.4	960.4
200875_s_at	828.9	1061.9	943.5	1252.4	1093.1	751.5	1007.7	759.9	1023.2	795.7	752.4	892.3	1038.2	1111.9	1075.6	988.5	978.2	992.9
203962_s_at	453.3	299.0	265.3	455.1	379.9	249.9	437.6	241.6	341.2	577.0	231.8	351.4	333.1	295.7	252.0	406.1	293.0	388.2
205273_s_at	300.0	308.4	442.5	234.2	462.1	405.3	366.6	171.4	374.0	329.2	185.5	527.9	508.3	326.3	337.7	418.8	298.2	231.1
218673_s_at	102.1	85.5	132.9	172.3	108.2	186.2	127.1	50.0	71.1	53.1	50.0	164.5	188.4	119.4	132.9	213.8	50.0	50.0
203114_at	255.3	239.3	334.9	249.9	257.7	259.1	165.8	328.3	268.7	49.0	219.9	216.2	230.7	426.3	305.7	196.5	332.2	303.9
203022_at	147.0	209.7	299.9	185.1	174.0	202.0	110.4	268.6	187.5	183.6	152.1	394.8	232.0	361.9	179.3	259.6	285.6	383.7
209080_x_at	870.0	962.1	933.0	669.3	826.5	881.4	732.6	658.2	723.5	836.0	928.0	767.1	679.3	987.3	897.8	879.7	783.3	935.5
204203_at	640.2	790.3	610.4	586.8	731.3	445.9	892.0	768.8	692.0	540.3	481.4	547.7	540.4	546.3	581.9	730.4	675.9	730.3
200932_s_at	569.5	353.5	723.5	571.0	856.6	378.8	605.4	749.3	717.8	495.2	607.8	765.4	494.4	808.6	746.2	587.2	608.0	780.7
201306_s_at	3245.2	2552.2	3634.2	3517.1	3443.2	3631.7	3853.4	3089.3	3885.5	2718.2	3290.1	4478.8	3108.8	3496.3	3483.8	3080.5	2886.2	4383.3
202299_s_at	1105.8	875.3	1002.0	1027.6	1327.0	1103.1	1025.7	1049.6	1134.6	955.0	1106.7	1237.8	1108.8	866.0	1274.2	873.7	716.5	1131.0
203650_at	313.0	325.4	306.4	349.9	326.3	236.1	245.8	157.9	352.0	276.8	232.8	331.5	316.8	243.7	204.6	259.1	239.4	249.5
209149_s_at	290.1	568.3	315.3	285.3	394.9	300.8	298.7	240.3	179.3	309.5	370.9	436.9	302.3	448.5	281.7	305.1	472.3	394.9
201923_at	2624.0	2689.3	2465.7	2920.1	2854.8	2228.1	3121.2	2287.4	2526.5	2929.7	2495.9	2579.6	2842.9	2374.5	2267.4	2660.6	2131.3	2049.9
200761_s_at	778.6	561.4	654.3	790.0	787.7	712.1	651.3	606.6	864.2	966.8	610.8	630.2	771.6	520.0	470.4	603.3	545.0	496.4
209173_at	12784.5	11671.9	8907.0	10942.7	10194.6	11751.1	10511.5	9324.1	11444.0	11964.1	10203.6	9210.4	11285.7	11870.4	12164.5	10008.4	8720.8	10115.9
200950_at	1027.9	1463.4	1085.9	903.8	1392.6	1101.1	1269.5	1384.3	1064.2	1039.0	1268.2	869.0	1255.2	1336.1	1108.3	1246.6	1287.3	1225.8
209448_at	1482.2	704.0	769.3	1299.7	1169.8	705.4	1409.6	698.9	906.6	1426.8	847.7	648.8	1236.2	608.3	651.7	1222.4	1380.7	837.6
32836_at	808.7	798.9	1019.0	806.4	732.7	924.6	805.1	736.5	934.4	770.1	658.5	1014.4	797.8	896.8	1137.8	796.8	711.9	963.4
32837_at	516.8	561.4	775.6	744.5	517.7	731.7	518.2	661.3	596.7	544.9	621.6	785.5	670.1	689.3	778.3	588.6	546.6	720.2
203436_at	202.3	346.3	420.3	187.1	294.5	435.4	177.6	300.4	263.9	244.6	115.9	267.2	294.3	304.7	367.6	298.6	295.3	280.0
205562_at	314.7	508.0	431.6	352.1	346.0	415.0	254.5	527.0	544.5	424.6	270.5	384.2	346.7	226.7	540.2	243.2	367.8	282.2
202277_at	651.5	412.2	577.3	703.3	585.5	463.3	795.5	520.4	715.2	783.8	612.7	601.4	591.4	493.7	532.1	669.8	469.3	608.7
203306_s_at	136.8	209.0	96.7	289.3	269.7	109.4	273.2	150.1	262.6	151.2	251.8	160.4	177.7	138.9	154.5	214.1	238.1	168.4
209681_at	120.1	198.7	148.0	176.8	104.1	50.0	157.3	96.4	141.6	116.2	53.2	161.0	138.5	73.3	54.5	123.8	211.3	69.4
218098_at	339.0	214.0	241.1	228.9	292.4	269.4	384.5	383.8	291.3	264.9	333.2	370.2	371.9	303.2	116.4	299.6	202.0	220.3
202955_s_at	133.2	214.0	94.0	271.4	211.8	266.0	265.3	234.5	186.1	203.1	76.1	344.3	196.2	288.4	173.7	183.8	261.6	141.6
203136_at	2298.2	2485.4	2440.4	1829.2	1459.3	2478.9	2162.3	1936.5	2267.4	2405.2	2194.5	2325.7	2390.5	2434.1	2980.0	1861.9	1569.3	2240.3
210792_x_at	246.4	455.3	536.7	266.6	544.9	484.0	374.5	521.1	494.8	324.5	343.0	537.7	337.4	418.0	664.3	464.1	220.0	434.2
204599_s_at	409.9	390.0	548.3	432.9	362.1	324.9	339.9	278.2	843.2	243.3	400.7	475.1	279.2	440.6	391.8	300.6	412.1	767.7
200812_at	1574.2	1910.6	2304.0	1362.0	2251.4	2123.2	1736.2	1943.1	2336.4	1657.6	1765.0	2371.4	1631.5	2170.6	3287.3	1805.3	1808.8	2695.3
200877_at	4588.9	3941.4	5708.6	3405.0	6088.9	5147.5	5101.6	3734.5	5133.0	3834.6	3662.9	5626.6	4057.4	5577.3	5604.7	5388.7	3047.9	5731.6
201947_s_at	2029.8	1957.7	2344.1	1758.3	2194.9	2281.0	2257.1	1547.3	2038.1	1891.7	2039.4	2093.6	1934.4	2365.5	2468.6	2142.5	2201.6	2630.5
200701_at	656.5	811.9	959.5	594.5	835.6	710.0	789.3	1044.8	521.9	657.9	919.5	763.3	838.1	934.7	621.2	634.6	733.7	602.1
202289_s_at	619.4	510.7	584.4	785.3	394.4	624.5	662.9	425.2	520.2	616.5	389.6	872.7	621.3	360.8	536.2	608.3	456.8	599.6
210821_x_at	203.4	91.1	50.0	132.9	107.1	111.9	107.5	102.2	107.0	49.0	73.9	120.7	155.6	237.8	187.3	172.1	169.3	50.0
207436_x_at	191.5	189.7	280.9	323.1	136.8	392.2	252.3	290.2	218.7	418.1	308.3	50.0	359.7	442.7	168.8	317.2	257.1	171.4
201315_x_at	2307.8	2413.2	2109.5	2708.8	2502.3	3153.2	2441.3	2323.8	2165.4	2238.4	2154.6	2110.8	2689.2	3061.2	2909.1	2153.1	1870.5	2559.1
218476_at	123.3	126.9	222.3	168.8	246.7	147.7	112.5	238.6	113.2	108.7	107.2	281.2	170.4	113.9	143.8	155.8	228.4	93.9
211177_s_at	175.9	50.0	210.0	185.8	98.9	137.1	93.2	132.0	132.7	96.0	238.6	312.1	50.0	132.3	256.0	172.1	131.2	252.4
203258_at	263.2	366.0	311.6	243.7	325.7	172.2	186.1	209.6	178.0	312.2	186.2	186.2	312.6	318.9	299.8	246.3	308.9	308.1
212437_at	250.2	329.7	275.2	302.6	257.3	218.8	210.2	281.8	347.1	55.4	337.4	329.0	196.4	115.7	357.6	170.2	386.4	188.5
204238_s_at	338.3	463.8	292.5	262.3	511.6	169.4	391.1	529.0	325.0	287.1	550.3	276.2	407.5	758.0	457.3	399.5	561.9	420.7
204240_s_at	74.5	50.0	175.9	156.2	50.0	50.0	181.4	182.9	107.7	75.5	50.0	88.6	83.9	84.2	50.0	50.0	186.3	50.0
200000_s_at	1998.2	2402.0	2920.8	1801.6	1820.8	2737.6	2447.4	1844.9	2465.2	1841.0	1750.5	2810.0	2388.2	2446.0	3260.6	2087.7	1928.8	3035.6
